DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,0.8,0.82,-8.82696,-66.762,40.5
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,6,3.66,0.47,-8.79383,-67.24123,11.2
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,6,3.73,0.89,-8.79249,-67.23186,6.9
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,2,2.26,0.93,-8.65058,-67.21127,10.3
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,3,2.23,0.62,-8.6402,-67.20325,26.6
2024/09/15 18:45:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,3,0.3,0.97,-9.42175,-66.09702,17.7
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,3,0.32,0.94,-9.41288,-66.09834,58.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,0.8,0.38,-9.27541,-65.96912,7.2
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,0,0.83,0.18,-9.22171,-65.80137,6.8
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,1,1.0,0.31,-9.21842,-65.96595,6.3
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,1,1.0,0.19,-9.19384,-65.79643,7.2
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,8,1.08,0.93,-9.04147,-66.20537,81.8
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,8,1.18,0.91,-9.04018,-66.19642,85.6
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.28,0.89,-9.03889,-66.18748,100.5
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,8,1.16,0.92,-9.0326,-66.20669,45.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,8,1.26,0.9,-9.03131,-66.19774,189.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.36,0.88,-9.03002,-66.18879,196.7
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.23,0.92,-9.02372,-66.20802,66.0
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.33,0.9,-9.02243,-66.19906,119.1
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.25,0.92,-9.01476,-66.21516,16.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.35,0.9,-9.01346,-66.20621,106.7
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.45,0.88,-9.01217,-66.19726,94.0
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,1.43,0.9,-9.00459,-66.20753,35.0
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,6,1.5,0.9,-8.99571,-66.20885,14.9
2024/09/15 18:45:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,9,0.49,1.0,-9.70477,-66.20119,7.1
2024/09/15 18:47:00,AQUA_M-T,Brasil,AMAZONAS,JURUÁ,Amazônia,0,8.16,0.01,-3.50462,-66.30331,13.2
2024/09/15 18:47:00,AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,Amazônia,5,8.61,0.29,-6.28727,-68.21186,6.5
2024/09/15 18:47:00,AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazônia,7,2.47,0.37,-5.51193,-67.6834,8.6
2024/09/15 18:47:00,AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazônia,7,2.08,0.38,-5.31955,-67.94911,12.3
2024/09/15 18:47:00,AQUA_M-T,Brasil,AMAZONAS,CARAUARI,Amazônia,7,0.37,0.39,-5.06465,-67.20277,43.8
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.4,0.49,-9.3746,-67.56914,23.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PAULISTANA,Caatinga,70,0.0,1.0,-8.11583,-41.31182,20.1
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.4,0.51,-9.37321,-67.55936,36.6
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.3,0.82,-9.35335,-67.55225,15.3
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,3,1.2,0.53,-9.26951,-67.99251,11.3
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.57,0.54,-9.20384,-67.48154,6.7
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.86,0.5,-9.20116,-67.46227,7.2
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.67,0.6,-9.20092,-67.57663,8.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.81,0.52,-9.19495,-67.46879,6.3
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,3,4.42,0.35,-9.18262,-67.38249,9.3
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,3,4.6,0.62,-9.18126,-67.37294,6.2
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.81,0.51,-9.14034,-67.80245,32.7
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.96,0.5,-9.13894,-67.79253,22.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.12,0.49,-9.12681,-67.77402,18.8
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.15,0.49,-9.11611,-67.7655,13.9
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.24,0.49,-9.11471,-67.7556,86.6
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,3,1.52,0.52,-9.09587,-67.96207,181.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.8,0.56,-9.08645,-67.68938,10.5
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,6,5.1,0.25,-9.07543,-67.34628,13.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,6,5.07,0.24,-9.07408,-67.33677,92.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,6,5.02,0.23,-9.07272,-67.32726,16.0
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.09,0.55,-9.05806,-67.5543,35.5
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.13,0.54,-9.04885,-67.55563,87.8
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.21,0.53,-9.0475,-67.54596,46.4
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.17,0.54,-9.03964,-67.55697,21.0
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,2.23,0.53,-9.03829,-67.5473,164.7
2024/09/15 18:45:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,0,1.4,0.57,-9.03506,-67.77276,20.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,PORTO DO MANGUE,Caatinga,-999,0.1,1.0,-4.97536,-36.89895,30.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,CEARÁ,PALHANO,Caatinga,36,0.0,1.0,-4.81014,-37.91177,37.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,CEARÁ,PALHANO,Caatinga,35,0.0,1.0,-4.81217,-37.92497,35.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,APODI,Caatinga,68,0.0,1.0,-5.5039,-37.73497,28.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,APODI,Caatinga,67,0.0,1.0,-5.49934,-37.74242,46.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,CEARÁ,IPAUMIRIM,Caatinga,87,0.0,1.0,-6.73249,-38.82919,16.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,IAÇU,Caatinga,32,0.0,1.0,-12.74129,-40.09053,15.0
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,ITARANTIM,Mata Atlântica,52,0.0,0.99,-15.89889,-40.00124,43.4
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,ITARANTIM,Mata Atlântica,52,0.0,1.0,-15.89757,-39.99202,44.4
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,RIBEIRÃO DO LARGO,Mata Atlântica,102,0.0,1.0,-15.28,-40.63764,10.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,82,0.0,1.0,-3.45865,-39.54277,30.7
2024/09/15 17:09:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,81,0.0,1.0,-3.45706,-39.53192,37.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,CEARÁ,ITAPIPOCA,Caatinga,81,0.0,1.0,-3.44731,-39.53338,8.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,CEARÁ,JAGUARIBE,Caatinga,71,0.0,1.0,-6.05969,-38.90862,23.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,CEARÁ,JAGUARIBE,Caatinga,70,0.0,1.0,-6.0366,-38.90741,19.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,CEARÁ,JAGUARIBE,Caatinga,71,0.0,1.0,-6.05796,-38.89739,26.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,PARNAMIRIM,Caatinga,70,0.0,1.0,-8.02426,-39.50407,9.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,PETROLINA,Caatinga,66,0.0,1.0,-9.19868,-40.52222,11.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,JUAZEIRO,Caatinga,65,0.0,1.0,-9.27182,-40.264,6.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,AFRÂNIO,Caatinga,76,0.0,1.0,-8.53706,-40.91845,27.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,PARNAMIRIM,Caatinga,69,0.0,1.0,-8.02573,-39.5138,24.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,PETROLINA,Caatinga,66,0.0,1.0,-9.19735,-40.51321,51.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,PETROLINA,Caatinga,66,0.0,1.0,-9.00222,-40.56421,70.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,PARNAMIRIM,Caatinga,69,0.0,1.0,-8.03351,-39.50264,251.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,WAGNER,Caatinga,102,0.0,1.0,-12.24284,-41.17268,23.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,SOUTO SOARES,Caatinga,102,0.0,1.0,-12.07156,-41.58672,8.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,MORRO DO CHAPÉU,Caatinga,102,0.0,1.0,-11.50925,-41.45237,9.6
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,MARACÁS,Caatinga,102,0.0,1.0,-13.27628,-40.54259,7.9
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,MARACÁS,Caatinga,102,0.0,1.0,-13.27496,-40.53348,5.1
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,VITÓRIA DA CONQUISTA,Mata Atlântica,102,0.0,1.0,-15.09494,-41.01928,45.1
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,VITÓRIA DA CONQUISTA,Mata Atlântica,102,0.0,1.0,-15.0859,-41.02061,22.0
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,COMERCINHO,Mata Atlântica,102,0.0,1.0,-16.22841,-41.71441,27.0
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,COMERCINHO,Mata Atlântica,102,0.0,1.0,-16.22706,-41.7043,17.8
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,COMERCINHO,Mata Atlântica,102,0.0,1.0,-16.22165,-41.71139,26.7
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,ENCRUZILHADA,Mata Atlântica,78,0.0,1.0,-15.74133,-41.10456,16.1
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,VITÓRIA DA CONQUISTA,Mata Atlântica,102,0.0,1.0,-15.38382,-41.11395,33.1
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,VITÓRIA DA CONQUISTA,Mata Atlântica,102,0.0,1.0,-15.37674,-40.99776,14.4
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Cerrado,46,0.0,1.0,-15.76204,-42.20596,130.6
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIO PARDO DE MINAS,Cerrado,3,0.0,1.0,-15.69634,-42.3329,20.5
2024/09/15 17:09:00,AQUA_M-T,Brasil,CEARÁ,SOBRAL,Caatinga,84,0.0,1.0,-3.6844,-40.15378,10.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,CEARÁ,MARCO,Caatinga,67,0.0,1.0,-3.20635,-40.17428,9.2
2024/09/15 17:09:00,AQUA_M-T,Brasil,CEARÁ,CARIRÉ,Caatinga,84,0.0,1.0,-3.93664,-40.48375,16.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,BURITI DOS MONTES,Caatinga,70,0.0,1.0,-5.14556,-41.30435,79.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,BURITI DOS MONTES,Caatinga,73,0.0,1.0,-5.12644,-41.29806,33.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,BURITI DOS MONTES,Caatinga,73,0.0,1.0,-5.12775,-41.30698,22.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,BURITI DOS MONTES,Caatinga,70,0.0,1.0,-5.14425,-41.29543,46.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,BURITI DOS MONTES,Caatinga,75,0.0,1.0,-5.11884,-41.30829,9.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PIMENTEIRAS,Caatinga,66,0.0,1.0,-6.33451,-40.92926,54.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO MIGUEL DO TAPUIO,Caatinga,67,0.0,1.0,-5.6483,-41.71702,11.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,AROEIRAS DO ITAIM,Caatinga,69,0.0,1.0,-7.28466,-41.61795,7.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SANTA CRUZ DO PIAUÍ,Caatinga,70,0.0,1.0,-7.10327,-41.77155,24.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SANTA CRUZ DO PIAUÍ,Caatinga,70,0.0,1.0,-7.09569,-41.78173,88.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO MIGUEL DO FIDALGO,Caatinga,66,0.0,1.0,-7.55858,-42.24041,21.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO MIGUEL DO FIDALGO,Caatinga,66,0.0,1.0,-7.54998,-42.24741,9.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,AROEIRAS DO ITAIM,Caatinga,69,0.0,1.0,-7.28337,-41.60909,7.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SANTA CRUZ DO PIAUÍ,Caatinga,70,0.0,1.0,-7.10455,-41.78043,39.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO MIGUEL DO FIDALGO,Caatinga,66,0.0,1.0,-7.55986,-42.24944,13.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,AFRÂNIO,Caatinga,88,0.0,1.0,-8.60058,-40.96614,12.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,QUEIMADA NOVA,Caatinga,98,0.0,1.0,-8.52313,-41.39025,11.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PAULISTANA,Caatinga,70,0.0,1.0,-8.12468,-41.31051,44.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PAULISTANA,Caatinga,70,0.0,1.0,-8.10955,-41.33092,8.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,JACOBINA DO PIAUÍ,Caatinga,68,0.0,1.0,-8.01431,-41.25178,34.8
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PEDRO LAURENTINO,Caatinga,66,0.0,1.0,-8.04693,-42.17462,9.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PEDRO LAURENTINO,Caatinga,66,0.0,1.0,-8.07428,-42.36575,27.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PAULISTANA,Caatinga,68,0.0,1.0,-8.02446,-41.25934,23.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PAULISTANA,Caatinga,68,0.0,1.0,-8.02317,-41.25045,55.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PERNAMBUCO,AFRÂNIO,Caatinga,75,0.0,1.0,-8.53836,-40.92736,15.7
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO JOÃO DO PIAUÍ,Caatinga,66,0.0,1.0,-8.16583,-42.36541,16.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,PEDRO LAURENTINO,Caatinga,66,0.0,1.0,-8.08326,-42.36443,29.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO JOÃO DO PIAUÍ,Caatinga,66,0.0,1.0,-8.16714,-42.37461,12.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,BARRO ALTO,Caatinga,102,0.0,1.0,-11.91363,-41.70808,7.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,LAPÃO,Caatinga,102,0.0,1.0,-11.61172,-41.78679,18.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,LAPÃO,Caatinga,102,0.0,1.0,-11.61039,-41.77744,15.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,IBITITÁ,Caatinga,102,0.0,1.0,-11.46078,-41.95572,16.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,BARRA DO MENDES,Caatinga,102,0.0,1.0,-11.96537,-42.14641,10.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,GENTIO DO OURO,Caatinga,120,0.0,1.0,-11.24132,-42.75971,33.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,GENTIO DO OURO,Caatinga,120,0.0,1.0,-11.23994,-42.74968,65.4
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,SEABRA,Caatinga,102,0.0,1.0,-12.53117,-41.90891,15.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,SEABRA,Caatinga,102,0.0,1.0,-12.52981,-41.89925,16.3
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,PARAMIRIM,Caatinga,102,0.0,1.0,-13.53438,-42.36971,18.2
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,PARAMIRIM,Caatinga,102,0.0,1.0,-13.53297,-42.35948,16.4
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,RIACHO DE SANTANA,Caatinga,33,0.0,1.0,-13.51493,-42.72575,47.0
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,RIACHO DE SANTANA,Caatinga,33,0.0,1.0,-13.51238,-42.73163,18.5
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,RIACHO DE SANTANA,Caatinga,33,0.0,1.0,-13.51092,-42.72107,26.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,BAHIA,SERRA DO RAMALHO,Cerrado,102,0.0,1.0,-13.43952,-43.47013,9.5
2024/09/15 17:05:00,AQUA_M-T,Brasil,BAHIA,MATINA,Caatinga,99,0.0,1.0,-13.76434,-42.92256,12.9
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,102,0.0,1.0,-16.13725,-42.89515,27.6
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,102,0.0,1.0,-16.13573,-42.88345,32.5
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JANAÚBA,Cerrado,115,0.0,1.0,-16.02457,-43.36236,14.9
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,102,0.0,1.0,-15.93602,-43.06379,11.4
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,101,0.0,1.0,-15.93442,-43.05177,79.5
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,RIACHO DOS MACHADOS,Cerrado,101,0.0,1.0,-15.92431,-43.05321,31.2
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FRANCISCO DUMONT,Cerrado,113,0.0,1.0,-17.58609,-44.23054,35.3
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,OLHOS-D'ÁGUA,Cerrado,120,0.0,1.0,-17.58441,-43.76096,16.8
2024/09/15 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,OLHOS-D'ÁGUA,Cerrado,120,0.0,1.0,-17.58261,-43.74674,53.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,MILAGRES DO MARANHÃO,Cerrado,66,0.0,1.0,-3.43331,-42.85119,12.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,60,0.0,1.0,-3.37064,-42.67637,22.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,61,0.0,1.0,-3.36716,-42.8395,7.2
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,60,0.0,1.0,-3.36306,-42.6865,77.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,SANTA QUITÉRIA DO MARANHÃO,Cerrado,59,0.0,1.0,-3.36178,-42.67766,134.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,BARREIRINHAS,Cerrado,69,0.0,1.0,-3.09567,-42.81644,15.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,69,0.0,1.0,-2.95465,-42.72552,10.7
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,69,0.0,1.0,-2.94442,-42.65498,9.5
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,69,0.0,1.0,-2.94314,-42.64616,13.2
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,PAULINO NEVES,Cerrado,69,0.0,1.0,-2.93429,-42.64746,8.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,PORTO,Caatinga,46,0.0,1.0,-3.94068,-42.65899,11.1
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,PORTO,Caatinga,46,0.0,1.0,-3.9394,-42.65014,215.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,PORTO,Caatinga,46,0.0,1.0,-3.93812,-42.64127,51.0
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,BREJO,Cerrado,33,0.0,1.0,-3.69455,-42.80334,29.6
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,AMARANTE,Caatinga,114,0.0,1.0,-6.41355,-42.74344,15.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,AMARANTE,Caatinga,119,0.0,1.0,-6.41644,-42.82712,15.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,PIAUÍ,SÃO PEDRO DO PIAUÍ,Caatinga,58,0.0,1.0,-5.96984,-42.73043,14.9
2024/09/15 17:07:00,AQUA_M-T,Brasil,MARANHÃO,PARNARAMA,Caatinga,66,0.0,1.0,-5.6952,-43.13131,7.3
2024/09/15 17:07:00,AQUA_M-T,Brasil,MARANHÃO,SÃO FRANCISCO DO MARANHÃO,Cerrado,52,0.0,1.0,-6.37279,-43.16054,11.4
2024/09/15 17:09:00,AQUA_M-T,Brasil,MARANHÃO,MATÕES,Cerrado,112,0.0,1.0,-5.20581,-43.1853,22.1
2024/09/15 17:07:00,AQUA_M-T,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado,58,0.0,1.0,-6.28046,-43.49056,8.0
2024/09/15 17:07:00,AQUA_M-T,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado,62,0.0,1.0,-6.26991,-43.48239,43.9
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,TERESINA,Cerrado,69,0.0,1.0,-5.25656,-42.64466,8.8
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,TERESINA,Cerrado,105,0.0,1.0,-5.17408,-42.7082,14.2
2024/09/15 17:07:00,AQUA_M-T,Brasil,MARANHÃO,SUCUPIRA DO RIACHÃO,Cerrado,62,0.0,1.0,-6.27126,-43.49199,11.5
2024/09/15 17:07:00,AQUA_M-T,Brasil,MARANHÃO,LAGOA DO MATO,Cerrado,70,0.0,1.0,-6.18746,-43.48016,27.6
2024/09/15 17:09:00,AQUA_M-T,Brasil,PIAUÍ,TERESINA,Cerrado,89,0.0,1.0,-5.29774,-42.80377,7.0
